Date,Open,High,Low,Close
7-Feb-18,28355.15,28370.85,27885.5,28042.45
8-Feb-18,29761.4,29877.2,29522.6,29702
11-Feb-18,26938.5,27370,26930.8,27134.9
14-Feb-18,30337.45,30353.85,30005.25,30110.25
15-Feb-18,30184.45,30235.35,29778.4,29833.75
16-Feb-18,29967.6,30026.6,29381.55,29501.9
19-Feb-18,29560.85,29560.85,28971.35,29182.55
20-Feb-18,29211.9,29437.1,29081.1,29315.7
21-Feb-18,29465.2,29467.9,29096.85,29190.45
22-Feb-18,29150.35,29150.35,28871.3,28920.45
23-Feb-18,29035.55,29414.9,29010.9,29375.65
26-Feb-18,29554.9,29688.65,29500,29646.35
27-Feb-18,29717.9,29776.35,29453.85,29534.9
28-Feb-18,29349.8,29489.7,29229.2,29404
1-Mar-18,30932.35,31085.6,30900.9,30973.6
4-Mar-18,29120.4,29482.6,29088.1,29455.55
5-Mar-18,30257.45,30276.9,29797.5,29898.9
7-Mar-18,28061.1,28212.35,27908.15,28170.5
8-Mar-18,29807.55,30004.85,29795.1,29903.85
9-Mar-18,31431.7,31436.75,30946.15,31022.25
10-Mar-18,27266.9,27379.65,26881.25,26959.35
12-Mar-18,27720.15,27735.05,27517.85,27681.3
13-Mar-18,28492.8,28904.7,28447,28858.3
14-Mar-18,28720.1,28927.7,28677.05,28892.3
15-Mar-18,28887.65,29035.75,28850.2,28904.95
16-Mar-18,28868,28945.1,28605.8,28647.6
19-Mar-18,28729.05,28741.45,28124.9,28222.05
20-Mar-18,28082.65,28405.25,28055.7,28358.85
21-Mar-18,28492.8,28672.45,28418.8,28479.05
22-Mar-18,28483.75,28598.35,28336.3,28369.65
23-Mar-18,27949.05,28225.4,27892.35,28189.9
26-Mar-18,28232.55,28662.9,28194.35,28616.95
27-Mar-18,28801.8,28895.25,28683.95,28835.75
28-Mar-18,28734.5,28848.65,28428.55,28545.25
1-Apr-18,31074.1,31341.75,30971.55,31300.65
4-Apr-18,29535.4,29610.85,29075.5,29119.55
5-Apr-18,29966.6,29967.45,29681.35,29703.95
6-Apr-18,29091.85,29105.95,28624.1,28689.25
7-Apr-18,28142.8,28155.55,27958.8,28113.3
9-Apr-18,30989.7,31046,29950.8,30074.85
10-Apr-18,26672.4,26819.2,26213.25,26539.15
12-Apr-18,27679.3,27773.4,27561.9,27599.15
13-Apr-18,30030.15,30146.75,29868.7,29946.45
16-Apr-18,29843.2,30118,29797.3,30105.05
17-Apr-18,30221.95,30224.8,30036,30165.55
18-Apr-18,30257.7,30278.8,30078.9,30139.4
19-Apr-18,30269.9,30378.35,30206.35,30358.75
20-Apr-18,30297.45,30322.35,30120.95,30231.4
23-Apr-18,30263.95,30460.65,30241.85,30391.4
24-Apr-18,30412.4,30554.05,30332.5,30444.75
25-Apr-18,30458.65,30514.2,30278.15,30393.05
26-Apr-18,30475.6,30498.95,30300.75,30326.8
27-Apr-18,30460.95,30592.65,30436.5,30513.4
30-Apr-18,30610.1,30706.15,30584.3,30682.65
1-May-18,31428.65,31729.4,31423.75,31696.15
2-May-18,29250.2,29650,28954.4,29559.05
3-May-18,29107.1,29112.8,28743.9,28892.1
4-May-18,29422.3,29685.4,29408.3,29645.2
6-May-18,28684.7,28696.85,28259.65,28390.7
7-May-18,28163,28176,27955.1,27999.05
9-May-18,29982.8,30064.65,29519.75,29895.1
10-May-18,26396.3,26468.55,25767.95,25903.25
11-May-18,27120.55,27306.55,26987.75,27219.65
12-May-18,27472.9,27490.5,27124.7,27215.25
14-May-18,29360.6,29362.6,29103.65,29148.45
15-May-18,29141.3,29478.25,28897.25,29052.6
16-May-18,28932.05,29126.85,28747.15,29022.1
17-May-18,29115.6,29172.5,28965.75,29017.2
18-May-18,29045.8,29048.75,28549.35,28600.7
21-May-18,28633.95,28669.35,28113.75,28179.45
22-May-18,28184.3,28593.75,28097.15,28562.5
23-May-18,28565.6,28703.3,28364.8,28411.3
24-May-18,28509.7,28569.95,28302.65,28481.2
25-May-18,28576.85,29010.55,28521.8,28963.4
28-May-18,29135.9,29474.65,29122.6,29447.1
29-May-18,29453.25,29582.7,29321.4,29428.75
30-May-18,29249.6,29468.75,29211.35,29343.35
31-May-18,29443.65,29514.25,29184.3,29241.4
2-Jun-18,28366.8,29288.45,28171,29138.85
3-Jun-18,29092.4,29166.35,28523.15,28623.3
4-Jun-18,29686.25,30019.1,29551.85,29991.55
6-Jun-18,28409,28860.75,28382.35,28824.15
7-Jun-18,27961.65,28319.45,27913.3,28148.05
8-Jun-18,29994.5,30056.5,29883.05,29948.55
9-Jun-18,30045.45,30134.4,29824.35,30105.75
11-Jun-18,27299.35,27369.25,26925.05,27064.3
12-Jun-18,27042.45,27042.45,26766.75,26798.3
13-Jun-18,29618.6,29671.7,29471.4,29491.4
14-Jun-18,29501.1,29501.3,29277.2,29440.7
15-Jun-18,29418.75,29485.95,29138.7,29215.65
18-Jun-18,29237.5,29271.55,29008.7,29064.75
19-Jun-18,29004.4,29095.4,28733.85,28847.9
20-Jun-18,28933.4,28968.55,28774.15,28838.55
21-Jun-18,28933.6,28961.35,28639.95,28675.85
22-Jun-18,28675.5,28866.75,28450.8,28829.45
25-Jun-18,28836.4,28880.5,28404.5,28447.7
26-Jun-18,28406.55,28632.3,28389.75,28505.85
27-Jun-18,28570.45,28576.25,28061.35,28119
28-Jun-18,28073.45,28176.45,27726.15,27771.35
29-Jun-18,27921.7,28334.25,27915.15,28291.7
2-Jul-18,29527.15,29604.95,29251.4,29351.15
3-Jul-18,28579.15,28660.55,28249.95,28297.8
5-Jul-18,29821.85,29956.85,29743.55,29939
6-Jul-18,28954.9,29232.45,28945.65,29204.65
8-Jul-18,30027.65,30078.55,29784.9,29934.25
9-Jul-18,30178.75,30474.3,30009.55,30442.7
11-Jul-18,27247.2,27284.45,27213.95,27219.4
12-Jul-18,26884.85,26970.15,26724.8,26915.65
13-Jul-18,28427.05,28491.75,28191.9,28234.85
16-Jul-18,28274.2,28275.65,27552.85,27592.45
17-Jul-18,27631.1,27947.75,27523.8,27904.35
18-Jul-18,28023.3,28073.2,27519.9,27591.2
19-Jul-18,27657.9,27715.8,27351.75,27438.95
20-Jul-18,27443.5,27614.4,27340.8,27593.65
23-Jul-18,27699.75,28085.2,27691.45,28065.85
24-Jul-18,28149.95,28807.8,28149.35,28786.25
25-Jul-18,28845.85,28948.85,28677.75,28758.3
26-Jul-18,28835.8,29089.4,28827.6,29026.25
27-Jul-18,29152.4,29326.9,29117.75,29258.45
30-Jul-18,29367.35,29592.65,29243.7,29563.55
31-Jul-18,29525.2,29716.65,29417.95,29690.55
1-Aug-18,31764.9,31936.05,31763.5,31919.7
2-Aug-18,29453.25,29919,29429.6,29827.35
3-Aug-18,28477.5,28536.4,27968.15,28278.4
5-Aug-18,30014.85,30026.05,29817.75,29842.5
6-Aug-18,29120.5,29328.6,29036.85,29320.6
8-Aug-18,29989.35,30038.95,29856.35,29981.5
10-Aug-18,25857.95,25996.15,25285.45,25634.25
13-Aug-18,29711.35,29798.5,29526.1,29547.1
14-Aug-18,29615.85,29740.4,29585.1,29710.5
16-Aug-18,29619.8,29761,29454.25,29498
17-Aug-18,29646.05,29959.25,29643.6,29940.7
20-Aug-18,30072.65,30308.4,30062.75,30286.4
21-Aug-18,30377.05,30507.95,30255.35,30417.4
23-Aug-18,30502.65,30620.7,30380.6,30591.95
24-Aug-18,30556.25,30642.45,30357.75,30547.15
27-Aug-18,30662.35,30858.75,30650.8,30807.2
28-Aug-18,30876.75,30953.5,30693,30768.1
29-Aug-18,30819.15,31088.25,30745.5,30981.95
30-Aug-18,31002.65,31175.2,30938.4,31097.35
31-Aug-18,31147.7,31371.85,31063.6,31251.7
1-Sep-18,31968,31990.8,31651.75,31782.05
2-Sep-18,29285.45,29796.25,29280.35,29728.95
3-Sep-18,28412.6,28506.65,28234.3,28290
4-Sep-18,29996.65,30106.9,29949.95,30002.1
5-Sep-18,29792.05,29809.5,29661.2,29668.95
7-Sep-18,28318.2,28389.55,28251,28361.45
8-Sep-18,30040.9,30140.3,29986,30093.55
10-Sep-18,25747.2,25837.75,25102.8,25499.95
11-Sep-18,27298.35,27410.9,27192.65,27367.45
14-Sep-18,29698.6,30050.55,29688.4,30022.25
17-Sep-18,29901.9,29920.45,29641.25,29769.9
18-Sep-18,29756.35,29867.5,29307.3,29344.15
19-Sep-18,29468.35,29549.2,29072.4,29217.65
21-Sep-18,29348.85,29496.5,27226.5,28632
24-Sep-18,28742.7,28751.05,27719.5,27763.75
25-Sep-18,27721.85,28135.1,27361.15,28021.05
26-Sep-18,28278.05,28311.15,27880.7,28104.6
27-Sep-18,28155.3,28166.35,27592.65,27636.45
28-Sep-18,27783.35,27839.55,26982.8,27286.5
1-Oct-18,31829.9,31914.3,31614.1,31727.95
4-Oct-18,30128.15,30143.1,29869.4,29963.2
5-Oct-18,29714.3,29761.3,29246.95,29284.8
7-Oct-18,28493,28680.35,28478.65,28655.6
8-Oct-18,30117.9,30128.4,29778.95,29867.75
9-Oct-18,30403.7,30505.8,29863.95,29909.95
10-Oct-18,25591.75,26356.7,25591.75,26324.35
12-Oct-18,26473.3,26563.5,26329.8,26426.05
15-Oct-18,26476.9,26537.35,26169.85,26489.05
16-Oct-18,26599,26890.15,26575.65,26861.65
17-Oct-18,27097,27173.45,26237.55,26277.15
19-Oct-18,26141,26333.85,25887.55,26053.9
22-Oct-18,26270.35,26316.65,25882.1,25935.45
23-Oct-18,25754,25906.9,25450.75,25605
24-Oct-18,25796.7,25959.45,25409.35,25698.7
25-Oct-18,25384.8,25587.1,25286.3,25335.8
26-Oct-18,25400.1,25535.1,25040.45,25369.25
29-Oct-18,25459.45,26005.45,25290.25,25967
30-Oct-18,25992.25,26184.8,25932.5,26104.65
31-Oct-18,26208.75,26610.7,25899.1,26566.35
1-Nov-18,31731.95,31784.95,31584.05,31695.8
4-Nov-18,30031.55,30057.05,29869.8,30005.95
5-Nov-18,29370.85,29397.2,29151.3,29288.65
6-Nov-18,29412.9,29497,29309.9,29339.15
7-Nov-18,28638.65,28682.45,28403.95,28424
9-Nov-18,30001.75,30062.75,29329.75,29360.75
10-Nov-18,25570.05,26166.35,25346.45,25831.25
12-Nov-18,26099.55,26929.4,26083.55,26842.65
13-Nov-18,27017.8,27153.7,26736.6,27121.8
14-Nov-18,27199.95,27289.7,27019.15,27149.3
15-Nov-18,27154.8,27298.7,26964.85,27254.65
16-Nov-18,27307.8,27435.15,27207.2,27359.35
19-Nov-18,27483.7,27539.3,27338.85,27508.3
20-Nov-18,27440.25,27508.45,27120.75,27163.15
21-Nov-18,27226.8,27411.75,27147.45,27375.1
22-Nov-18,27378.45,27418.7,27148.35,27187.45
26-Nov-18,27287.7,27350.15,27010.05,27287.25
27-Nov-18,27250.9,27377.15,27193.3,27259.95
28-Nov-18,27265.5,27356.85,27146.3,27188.95
29-Nov-18,27316.55,27442.15,27241.4,27390.55
30-Nov-18,27449.2,27604.8,27391.35,27593.7
1-Dec-18,31786.75,31825,31382.7,31704.85
2-Dec-18,29986.1,30222.1,29930.65,30171.85
3-Dec-18,28514.35,28560.4,28278.2,28503.05
4-Dec-18,29987.55,30094.8,29894.1,29956.75
6-Dec-18,29383.3,29575.1,29353.1,29548.75
7-Dec-18,28562.4,28690.45,28311.8,28367.2
9-Dec-18,29414.9,29557.85,29094.45,29497.4
10-Dec-18,26103.6,26471.7,26097.2,26378.4
11-Dec-18,27443.05,27519.5,26996.75,27051.55
12-Dec-18,26967.1,27471.65,26950.45,27440.85
13-Dec-18,27562.65,27877.15,27551.4,27720.5
14-Dec-18,27747.05,27940.25,27667.75,27814.05
17-Dec-18,27900.45,28052.85,27837.7,28034.35
18-Dec-18,27978.2,28244.05,27896.65,28169.8
19-Dec-18,28314.75,28636.55,28301.5,28564.25
20-Dec-18,28438.65,28639.3,28320.75,28405.5
21-Dec-18,28479.15,28559.65,27955,28017.35
24-Dec-18,28001.05,28098.5,27590.7,27620.6
26-Dec-18,27531.95,27799.15,27137.9,27725.65
27-Dec-18,27885.75,27959.85,27739.9,27780.95
28-Dec-18,27863.4,28123.65,27860.9,28063.2
31-Dec-18,28161.3,28261,28110.5,28178.8
1-Jan-19,28243.95,28252.2,27988.6,28111.65
2-Jan-19,26630.05,27046.25,26537.25,26828.2
3-Jan-19,26613.55,26863.75,26594.45,26847.9
4-Jan-19,28450.65,28544.2,28280.55,28334
7-Jan-19,27436.85,27528.75,27402.15,27471.75
8-Jan-19,25957.5,26107.75,25508.25,25732.95
10-Jan-19,27630.5,27758.65,26901.8,27249.85
11-Jan-19,28794.25,28953.7,28671.05,28706.55
14-Jan-19,27653.7,27659.85,27391.65,27514.85
15-Jan-19,27603.25,27744.15,27574.25,27712.6
16-Jan-19,27740.15,27848.55,27677.5,27727.65
17-Jan-19,27779.35,27847.45,27619.85,27710.65
18-Jan-19,27763.45,27768.6,27335.2,27410.55
21-Jan-19,27441.3,27617.4,27292.25,27322.4
22-Jan-19,27323.2,27452.65,27150.6,27430.75
23-Jan-19,27457.7,27479.35,27227.3,27264.05
24-Jan-19,27300.8,27342.1,27118.4,27232.6
25-Jan-19,27321.45,27375.45,26751.6,26868.3
28-Jan-19,26868.45,26878.4,26237.25,26372.1
29-Jan-19,26309.55,26491.2,26162.5,26398.8
30-Jan-19,26499.2,26506.65,26264.6,26396.15
31-Jan-19,26500,26581.3,26337.1,26555.6
1-Feb-19,28074.05,28188.4,27801.75,27876.95
4-Feb-19,28398.85,28409.25,28078.6,28137
5-Feb-19,27750.4,27897.2,27617.6,27659.1
7-Feb-19,27547.95,27577.55,27435.75,27562.85
8-Feb-19,25607.4,25953.4,25336.7,25811.25
12-Feb-19,28581.05,28592.1,28378,28539.45
13-Feb-19,26159.4,26195.6,25787.85,25826.95
14-Feb-19,25767.9,25977.95,25758.4,25945.7
15-Feb-19,25911.55,25932.2,25308.95,25500.6
18-Feb-19,25490,25496.65,25131.55,25296.45
19-Feb-19,25310.65,25556.9,25307.1,25337.5
20-Feb-19,25434.1,25732.05,25434.1,25677.3
21-Feb-19,25724.95,25944.7,25674.45,25896.95
22-Feb-19,25930.2,26124,25867.35,26097.55
25-Feb-19,26179.05,26241.65,26093.9,26212.65
26-Feb-19,26006.35,26340.65,25796.35,26199.65
27-Feb-19,26301.65,26658.2,26136.8,26310.85
28-Feb-19,26415.35,26552.1,26347.3,26514.45
1-Mar-19,27874.05,28045.3,27630.2,27674.65
4-Mar-19,28238.7,28342.85,28008.3,28033.15
5-Mar-19,27656.3,27732.25,27486.05,27537.75
6-Mar-19,27943.95,28165.2,27797.35,28143.05
7-Mar-19,27642.35,27721.6,27535.55,27704.9
9-Mar-19,26259.85,26310.35,25770.45,25834.35
10-Mar-19,27151.6,27285.35,26924.3,27023.2
12-Mar-19,28608.45,28611.35,28265.15,28333.2
13-Mar-19,28269.65,28314.7,28005.35,28047.85
14-Mar-19,28104.4,28143.85,27848.25,27942.1
15-Mar-19,27983.5,28128.55,27866.5,27907.65
18-Mar-19,27995.55,28078.9,27841.1,27970.7
19-Mar-19,28066.65,28105.35,27953.4,28058.65
20-Mar-19,28110.15,28110.2,27906.3,27964.1
22-Mar-19,27965.15,28094.95,27737.5,27760
25-Mar-19,27606.7,27607.5,27353,27423.25
26-Mar-19,27497.2,27731.55,27487.05,27681.75
27-Mar-19,27806.65,27904.5,27575.95,27623.2
28-Mar-19,27664.65,27915.3,27648.75,27873.05
29-Mar-19,28019.9,28307.05,27980.25,28281.9
1-Apr-19,27707.2,27842.75,27533.9,27719.5
2-Apr-19,26820.95,26824.75,26401.05,26588.2
4-Apr-19,28119.5,28128.35,27864.05,28020.55
6-Apr-19,28080.5,28218.25,27950.7,27970.1
7-Apr-19,27726.45,27817.9,27721.7,27762
9-Apr-19,25858.55,25893.75,25511.95,25800.55
10-Apr-19,27136.25,27180.5,26641.1,26681.6
11-Apr-19,28760.05,28913.9,28608.7,28652.9
12-Apr-19,28239.1,28400.35,28187.05,28364.2
15-Apr-19,28351.35,28406.15,28262.65,28389.5
16-Apr-19,28482.05,28588.3,28461.4,28542.45
18-Apr-19,28593.75,28639.7,28304.1,28419.55
22-Apr-19,28317.15,28326.85,27882.45,27907.25
23-Apr-19,27967.55,28050.5,27842.25,27874.85
24-Apr-19,27885.55,28085,27811.95,28057.85
25-Apr-19,28093.65,28186.3,27874.95,27914.95
26-Apr-19,28015.6,28090.8,27875.6,27921.05
30-Apr-19,27888.55,27921.55,27608.05,27800.25
2-May-19,26583.55,26642.2,26301.35,26397.75
3-May-19,26884,27378.6,26867.15,27347.05
4-May-19,28111.3,28255.9,28080.25,28143.05
7-May-19,27820.55,27877,27297.85,27378
8-May-19,25639.6,25728.1,25337.8,25601.75
9-May-19,25878.95,26036.8,25853.55,25935.05
11-May-19,28670.85,28695.7,28375.1,28442.35
12-May-19,28337.9,28399.85,28094.75,28145.55
13-May-19,26507.4,26520.15,26024,26074.6
14-May-19,26026.75,26260.15,25815.7,26130
15-May-19,26161.4,26292.65,25937.25,26015.45
16-May-19,26013.1,26056.9,25729.05,26004.7
17-May-19,25984.55,26263,25910.6,26226.5
20-May-19,26828.95,27104.4,26655.3,27081.4
21-May-19,27180.4,27250.5,26786.1,26859.05
22-May-19,26927.15,26937.4,26676.7,26848.05
23-May-19,27203.55,27533.85,26883.45,26947.1
24-May-19,27080,27626.65,27071.95,27572.65
27-May-19,27496.55,27740.9,27415.05,27719.9
28-May-19,27838.8,27907.25,27681,27824.75
29-May-19,27860.1,27861.55,27597.9,27625.35
30-May-19,27670.05,27709.9,27583.55,27648.55
31-May-19,27772,27964.65,27626.65,27839.5
2-Jun-19,26488.9,26709.95,26257,26639.8
3-Jun-19,27500.5,27714.55,27443.6,27558.1
5-Jun-19,27345.95,27426.25,27155.1,27202.9
6-Jun-19,28029.9,28029.9,27336.95,27374.15
8-Jun-19,25502.7,25930.1,25498.7,25848.5
9-Jun-19,26025.2,26082.35,25883.95,26053.95
11-Jun-19,28449.6,28613.1,28292.6,28534.2
12-Jun-19,28221.2,28264.95,27741.55,27854.05
13-Jun-19,27383.7,27408.9,27147.15,27379.2
14-Jun-19,27371.85,27385.25,27025.05,27093
17-Jun-19,27072.15,27087.65,26636.95,26672.3
18-Jun-19,26691.6,26811.5,26580.2,26705
19-Jun-19,26809.9,26893.75,26411.9,26551.8
20-Jun-19,26522.5,27058.85,26392.9,26998.15
21-Jun-19,26930.45,27031.55,26806.35,26926.2
24-Jun-19,26981.7,27029.2,26884.2,26960.25
25-Jun-19,26886.9,27054.1,26811.6,27028.45
26-Jun-19,26981.1,27304.1,26954.2,27246.3
27-Jun-19,27269.5,27417.3,27252,27381.35
28-Jun-19,27431.4,27492.25,27285.8,27332.5
1-Jul-19,27893.95,27932,27652.95,27706.6
2-Jul-19,26681.85,27011.4,26652.95,26956.15
3-Jul-19,27598.55,27668.55,27393.95,27429.5
5-Jul-19,27294.65,27361.55,26999.3,27020.4
6-Jul-19,27370.5,27542.05,27127.65,27382.75
8-Jul-19,25893.6,26054.25,25675.15,25730
10-Jul-19,26651.8,26680.45,26256.7,26295.05
11-Jul-19,28673.15,28735.6,28579.2,28686.25
15-Jul-19,27039.6,27148.7,26929.7,27096.3
16-Jul-19,27072.45,27395,27031.1,27365.5
17-Jul-19,27371.5,27547.5,27354.95,27428.35
18-Jul-19,27410.7,27417.5,27094.4,27120.05
19-Jul-19,27264.6,27323.2,26598.3,26656.15
22-Jul-19,26615.55,26713.9,26331.85,26676.1
23-Jul-19,26706.25,26752,26495.7,26560.25
24-Jul-19,26569.9,26638.45,26064.95,26133.9
25-Jul-19,26221.6,26476.65,26215.3,26302.15
26-Jul-19,26342.35,26629.5,26253.95,26553.9
29-Jul-19,26532.3,26559.05,26086.65,26197.35
30-Jul-19,26207,26397.65,25796.4,25838
31-Jul-19,25748.25,26111.85,25490.05,26071.3
1-Aug-19,27726.75,27799.5,27625.8,27689.1
2-Aug-19,26897.1,26922.6,26498.05,26536.6
3-Aug-19,27401.75,27491.2,27294.45,27458.2
4-Aug-19,28182.35,28269.95,27949.8,28039.3
5-Aug-19,26983.05,26994.25,26655.75,26707.75
7-Aug-19,27206.8,27216.15,26708.85,26810.65
8-Aug-19,25875.45,26117.45,25745.4,26050.65
11-Aug-19,28721.4,28810.9,28342.05,28387.25
13-Aug-19,26228.3,26228.9,25583.05,25636.1
14-Aug-19,25659.3,25958.95,25553.65,25914
16-Aug-19,25837.5,26021.85,25693.65,25999.6
19-Aug-19,26078.4,26266.05,25947.05,25981.65
20-Aug-19,26005.55,26032.85,25708.4,25783.45
21-Aug-19,25827.2,25837.75,25455.55,25482.05
22-Aug-19,25460.85,25476.85,25078.75,25136.9
23-Aug-19,25081.4,25418,24873.25,25345.1
26-Aug-19,25749,25849.55,25174.25,25813.55
27-Aug-19,25929.25,26226.9,25923.3,26156.25
28-Aug-19,26204.2,26234.25,25880.5,26032.15
29-Aug-19,25979.6,26099.2,25820.25,26046.9
30-Aug-19,26155.65,26457.2,26001.45,26405.05
1-Sep-19,27780.05,27818.9,27470.9,27683.5
4-Sep-19,28068.25,28177.25,27885.1,28146.45
5-Sep-19,26649.25,26727.95,26463.65,26632.6
7-Sep-19,26806.85,26979,26607.2,26953.15
8-Sep-19,26159.65,26443,26133.6,26236.6
9-Sep-19,26048.65,26189.45,25970.4,26141
10-Sep-19,26320.9,26681.25,26169.05,26660.3
12-Sep-19,27870.3,27989.35,27705,27758.05
13-Sep-19,26375.05,26486.45,26104.45,26460.1
16-Sep-19,26282.15,26494.6,26163.4,26431.2
17-Sep-19,26436.6,26476.65,25947.4,25987.95
18-Sep-19,26127.3,26193.1,25948.1,26149.9
19-Sep-19,26178.7,26189,25814.75,25922.1
20-Sep-19,26026.45,27476.35,25812.05,27406.85
23-Sep-19,27841.7,28152.15,27731.2,27912.35
24-Sep-19,27972.2,28030.4,27679.35,27942.55
25-Sep-19,27874.15,27891.95,27408.6,27484.5
26-Sep-19,27517.6,27929.35,27512.95,27811
27-Sep-19,27790.7,27955.2,27710.05,27818.1
30-Sep-19,27794.4,27807.7,27380.1,27520.3
1-Oct-19,27719.4,27820.6,27675.95,27798.2
4-Oct-19,28137.25,28221.35,28024.2,28056.8
5-Oct-19,26643.35,26718.1,26500.8,26558.95
6-Oct-19,27490.2,27626.65,27400.75,27456.4
7-Oct-19,26897.2,26996.35,26689.7,26739.5
10-Oct-19,26575.8,26684,26421.4,26492.85
12-Oct-19,27786.45,27857.05,27430,27463.65
14-Oct-19,26679.6,26899.8,26622.7,26791.6
15-Oct-19,26829.75,27052.6,26803.25,27010.6
16-Oct-19,27085.1,27285.25,27041.9,27240.55
17-Oct-19,27275.6,27650.6,27230.8,27627.6
18-Oct-19,27665.2,28065.1,27605.5,28014.15
22-Oct-19,28088,28379.95,28049.4,28163.95
23-Oct-19,28202.65,28326.05,28007.75,28140.45
24-Oct-19,28220.75,28291.6,27932.95,28045.25
25-Oct-19,28054.65,28089.45,27767.75,27959.55
29-Oct-19,28105.35,28480.25,28049.95,28447.6
30-Oct-19,28557.6,28738.6,28491.6,28636.4
31-Oct-19,28757.75,28883.15,28647.75,28722.1
1-Nov-19,27816.9,27842,27592.1,27707.55
2-Nov-19,26486.25,26508.05,26134.5,26240
3-Nov-19,27573.25,28106.15,27546.6,28087.55
4-Nov-19,28069.8,28181.15,27993.3,28148.55
6-Nov-19,27508.75,27645.05,27324.05,27613.2
7-Nov-19,26858.25,26949.4,26758.1,26932.1
9-Nov-19,26184.95,26363.6,26112.05,26309.65
10-Nov-19,26556.8,26699.1,26385.15,26598.6
11-Nov-19,28323.9,28560.75,28296,28451.15
12-Nov-19,27509.7,27629.1,27347.3,27594.25
13-Nov-19,28535.85,28746.45,28214.2,28298.6
14-Nov-19,28324.65,28327.35,28077.95,28175.6
15-Nov-19,28266.65,28329.3,28103.65,28195.55
18-Nov-19,28262.15,28302.75,28119.45,28154
19-Nov-19,28152.1,28174.95,28006.7,28071.9
20-Nov-19,28178.7,28349.65,28164.65,28245.95
21-Nov-19,28360.8,28360.8,28099.3,28132.6
22-Nov-19,28157.7,28177.65,27972.15,28059.2
25-Nov-19,28090.05,28475.2,28084.35,28443.5
26-Nov-19,28554.3,28673.45,28162.1,28264.05
27-Nov-19,28357.4,28497.95,28295.3,28468.7
28-Nov-19,28500.85,28835.35,28454.95,28765.6
29-Nov-19,28798.05,28906.6,28468.05,28546.45
2-Dec-19,26259.25,26336.6,26060.6,26094.4
3-Dec-19,28261.15,28427.35,28156.4,28208.3
4-Dec-19,28171.6,28295.7,28165,28271.1
6-Dec-19,27599.05,27606.5,27352.7,27395.25
7-Dec-19,26977.75,27139.65,26933.25,26983.65
9-Dec-19,26380,26495.85,26253.15,26285
12-Dec-19,27734.3,27880,27675.25,27793.8
13-Dec-19,27906.2,28102,27893.3,28076.7
16-Dec-19,28095.9,28121.6,27896,27915.25
17-Dec-19,27977.4,28066.3,27921,28031.75
18-Dec-19,28086.15,28171.3,27908.9,28138.2
19-Dec-19,28154,28287.1,28142.8,28245.3
20-Dec-19,28282.25,28436.35,28270.95,28406.25
23-Dec-19,28383.55,28523.1,28262.8,28395.75
24-Dec-19,28423.7,28430.4,28318.75,28382.85
26-Dec-19,28409.1,28435.25,28259.75,28280.25
27-Dec-19,28354.5,28500.25,28319.9,28476.8
30-Dec-19,28528.95,28612.95,28406.7,28484.85
31-Dec-19,28495,28549.5,28270.25,28307.55
1-Jan-20,28353.45,28436.8,28272.3,28293.35
2-Jan-20,28280.5,28616.2,27220.4,27340.5
4-Jan-20,21168.3,21286,20592.65,20664.55
6-Jan-20,24291.45,24545.15,24273.65,24440.5
7-Jan-20,25846.1,25847.6,25679.25,25755.45
9-Jan-20,26943.75,27247.8,26689.45,27142.9
10-Jan-20,27246.35,27306.3,27172.7,27250.95
12-Jan-20,30656.05,30766.9,30481.35,30734.7
13-Jan-20,28669.35,28807.45,28631.25,28783.55
14-Jan-20,28836.5,28917,28770,28845.25
15-Jan-20,28862.5,28986.05,28716.65,28957.95
16-Jan-20,29068.2,29101.55,28898.25,28978.6
17-Jan-20,28957.3,29083.95,28929.25,29034.85
20-Jan-20,29122.85,29162.7,28724.4,28754.45
21-Jan-20,28699.1,28801.2,28583.85,28617.35
22-Jan-20,28711.35,28742,28552.9,28593
23-Jan-20,28638.35,28936.75,28604.95,28898.3
24-Jan-20,28888.6,29204.4,28835.2,29153.75
27-Jan-20,29058.75,29259.5,28895,28960.75
28-Jan-20,29034.75,29144.1,28846.95,28888.75
29-Jan-20,29025.2,29145.7,28980.75,29045.4
30-Jan-20,29078.75,29094.85,28423.3,28533
31-Jan-20,28656.1,28694.3,28263.15,28294.6
1-Feb-20,28325.45,28552.8,28314.55,28535.4
3-Feb-20,26870.1,27216.2,26164.4,26404.3
6-Feb-20,24561.7,24716.55,24440.95,24600
7-Feb-20,25801.4,25975.95,25781.55,25947.5
9-Feb-20,27222.95,27511.5,27167.8,27448
11-Feb-20,27453.35,27530.45,27344.9,27445
12-Feb-20,30849.55,31017.9,30671.25,30992.55
13-Feb-20,28829.5,28844.65,28682.75,28807.6
14-Feb-20,28790.4,28894.65,28453.5,28501.05
17-Feb-20,28513.65,28572.75,28143.4,28169.6
18-Feb-20,28116.45,28116.45,27750.75,28060.35
19-Feb-20,28290.2,28643.35,28284.75,28630.75
20-Feb-20,28632.2,28958.75,28627.55,28669.8
24-Feb-20,28478.8,28599.25,28011.1,28073.9
25-Feb-20,28217.2,28356.05,27835.25,27863.65
26-Feb-20,27757.65,27826.25,27401.15,27470.15
27-Feb-20,27451.5,27458.55,27087.35,27404.3
28-Feb-20,26859.65,26887.5,26287.9,26482
1-Mar-20,28493.6,28585.9,28385.6,28478.95
2-Mar-20,27302.1,27672.45,27193.85,27534.7
